OrderID,OrderDate,Region,SalesRep,Customer,Product,Category,UnitPrice,Quantity,Discount,Cost,Status
SO-10387,2024-12-20,North,Priya Sharma,Pied Piper Group,Mechanical Keyboard,Accessories,119,1,0.0,65.45,Closed Won
SO-11585,2024-12-20,South,Tom Nguyen,Wonka GmbH,Desktop Mini,Hardware,899,10,0.0,647.28,Closed Won
SO-11679,2024-12-20,South,Marco Rossi,Globex Corp,Onsite Training,Services,1500,2,0.0,600.0,Cancelled
SO-10695,2024-12-21,South,Tom Nguyen,Stark Holdings,Office Suite,Software,199,3,0.0,59.7,Closed Won
SO-11013,2024-12-21,Central,Eva Schmidt,Initech Ltd,VPN 1y,Software,69,2,0.15,20.7,Closed Won
SO-11141,2024-12-22,South,Marco Rossi,Hooli GmbH,Laptop Pro 16,Hardware,1899,3,0.2,1367.28,Closed Won
SO-10977,2024-12-23,South,Yara Haddad,Massive Dynamic LLC,"Monitor 32""",Hardware,549,3,0.05,395.28,Closed Won
SO-11617,2024-12-23,South,Yara Haddad,Acme Industries,Webcam HD,Accessories,89,1,0.0,48.95,Closed Won
SO-10258,2024-12-24,North,Anna Becker,Tyrell Holdings,"Monitor 27""",Hardware,329,10,0.0,236.88,Pending
SO-10358,2024-12-24,East,Sofia Lindqvist,Vandelay Industries,VPN 1y,Software,69,10,0.0,20.7,Closed Won
SO-10224,2024-12-25,North,Liam O'Connor,Umbrella Corp,Desktop Mini,Hardware,899,1,0.0,647.28,Closed Won
SO-10230,2024-12-25,East,Amaya Suzuki,Tyrell LLC,Headset Pro,Accessories,149,1,0.0,81.95,Cancelled
SO-11069,2024-12-25,East,Amaya Suzuki,Wonka Group,Onsite Training,Services,1500,1,0.05,600.0,Closed Won
SO-11656,2024-12-25,West,Jin Wei,Black Mesa Corp,Laptop Pro 14,Hardware,1299,3,0.2,935.28,Cancelled
SO-10069,2024-12-26,South,Marco Rossi,Black Mesa Holdings,USB-C Hub,Accessories,59,1,0.0,32.45,Closed Won
SO-10126,2024-12-26,North,Anna Becker,Pied Piper LLC,"Monitor 27""",Hardware,329,2,0.0,236.88,Closed Won
SO-10455,2024-12-26,Central,Olivia Brown,Globex Corp,Project Tracker,Software,129,2,0.05,38.7,Closed Won
SO-10879,2024-12-26,Central,Olivia Brown,Stark Partners,"Monitor 32""",Hardware,549,2,0.0,395.28,Refunded
SO-11860,2024-12-26,South,Yara Haddad,Massive Dynamic GmbH,Premium Support,Services,899,1,0.1,359.6,Closed Won
SO-11966,2024-12-26,West,Jin Wei,Soylent Partners,VPN 1y,Software,69,4,0.0,20.7,Closed Won
SO-10563,2024-12-27,East,Sofia Lindqvist,Rekall Partners,"Monitor 32""",Hardware,549,15,0.05,395.28,Closed Won
SO-10608,2024-12-27,Central,Olivia Brown,Stark Partners,Desktop Mini,Hardware,899,4,0.0,647.28,Pending
SO-10698,2024-12-27,East,Sofia Lindqvist,Weyland Partners,Setup Service,Services,249,2,0.0,99.6,Pending
SO-11240,2024-12-27,Central,Ravi Patel,Oscorp Industries,Laptop Pro 16,Hardware,1899,1,0.0,1367.28,Pending
SO-11464,2024-12-27,North,Anna Becker,Black Mesa Corp,Data Migration,Services,1200,25,0.05,480.0,Closed Won
SO-11616,2024-12-27,Central,Olivia Brown,Oscorp GmbH,Design Suite,Software,599,4,0.0,179.7,Closed Won
SO-11053,2024-12-28,East,Daniel Park,Initech Industries,Antivirus 1y,Software,49,3,0.0,14.7,Closed Won
SO-10135,2024-12-29,North,Liam O'Connor,Vandelay Industries,Data Migration,Services,1200,15,0.1,480.0,Refunded
SO-11495,2024-12-29,West,Carlos Mendes,Oscorp Group,Docking Station,Hardware,189,3,0.1,136.08,Closed Won
SO-11739,2024-12-30,North,Priya Sharma,Massive Dynamic Industries,"Monitor 27""",Hardware,329,1,0.05,236.88,Closed Won
SO-11769,2024-12-30,Central,Ravi Patel,Soylent Industries,VPN 1y,Software,69,1,0.0,20.7,Closed Won
SO-10286,2024-12-31,East,Amaya Suzuki,Soylent Partners,"Monitor 27""",Hardware,329,2,0.0,236.88,Closed Won
SO-10756,2024-12-31,North,Anna Becker,Wayne Holdings,Premium Support,Services,899,5,0.0,359.6,Closed Won
SO-11672,2024-12-31,South,Yara Haddad,Globex LLC,Antivirus 1y,Software,49,4,0.0,14.7,Closed Won
SO-11705,2024-12-31,East,Amaya Suzuki,Acme Industries,Wireless Mouse,Accessories,39,4,0.0,21.45,Closed Won
SO-10115,2025-01-01,Central,Ravi Patel,Rekall Partners,Antivirus 1y,Software,49,1,0.0,14.7,Closed Won
SO-10131,2025-01-01,West,Hannah Cohen,Oscorp Group,Onsite Training,Services,1500,1,0.0,600.0,Closed Won
SO-10264,2025-01-01,North,Priya Sharma,Aperture Group,Wireless Mouse,Accessories,39,8,0.05,21.45,Closed Won
SO-10580,2025-01-01,Central,Ravi Patel,Umbrella Corp,Wireless Mouse,Accessories,39,3,0.0,21.45,Refunded
SO-10666,2025-01-01,East,Amaya Suzuki,Massive Dynamic GmbH,Laptop Pro 14,Hardware,1299,3,0.1,935.28,Refunded
SO-11892,2025-01-01,South,Tom Nguyen,Globex Holdings,Office Suite,Software,199,1,0.0,59.7,Pending
SO-10785,2025-01-02,Central,Ravi Patel,Black Mesa Holdings,Headset Pro,Accessories,149,2,0.0,81.95,Pending
SO-11496,2025-01-02,South,Marco Rossi,Gringotts GmbH,Wireless Mouse,Accessories,39,2,0.2,21.45,Pending
SO-11586,2025-01-02,North,Liam O'Connor,Acme LLC,Office Suite,Software,199,2,0.0,59.7,Closed Won
SO-10428,2025-01-03,South,Tom Nguyen,Soylent Industries,Antivirus 1y,Software,49,2,0.0,14.7,Closed Won
SO-11611,2025-01-03,North,Anna Becker,Black Mesa Ltd,Desktop Mini,Hardware,899,1,0.0,647.28,Closed Won
SO-10438,2025-01-05,West,Hannah Cohen,Umbrella Holdings,Docking Station,Hardware,189,1,0.0,136.08,Closed Won
SO-10568,2025-01-05,Central,Ravi Patel,Acme LLC,Wireless Mouse,Accessories,39,1,0.0,21.45,Closed Won
SO-11433,2025-01-05,East,Amaya Suzuki,Rekall Ltd,Webcam HD,Accessories,89,8,0.0,48.95,Closed Won
SO-11751,2025-01-05,North,Anna Becker,Acme LLC,Antivirus 1y,Software,49,1,0.0,14.7,Closed Won
SO-11957,2025-01-05,North,Anna Becker,Soylent Group,Setup Service,Services,249,2,0.0,99.6,Closed Won
SO-10338,2025-01-06,South,Yara Haddad,Aperture GmbH,"Monitor 27""",Hardware,329,3,0.0,236.88,Closed Won
SO-11056,2025-01-06,Central,Ravi Patel,Tyrell GmbH,Docking Station,Hardware,189,5,0.0,136.08,Cancelled
SO-11832,2025-01-06,East,Sofia Lindqvist,Black Mesa Ltd,Webcam HD,Accessories,89,5,0.0,48.95,Closed Won
SO-11339,2025-01-07,Central,Olivia Brown,Aperture GmbH,Data Migration,Services,1200,25,0.0,480.0,Pending
SO-11369,2025-01-07,Central,Olivia Brown,Gringotts Holdings,Docking Station,Hardware,189,4,0.1,136.08,Closed Won
SO-10732,2025-01-08,South,Marco Rossi,Umbrella Corp,Setup Service,Services,249,5,0.0,99.6,Refunded
SO-10994,2025-01-08,North,Anna Becker,Tyrell Ltd,Headset Pro,Accessories,149,2,0.1,81.95,Closed Won
SO-11172,2025-01-08,Central,Olivia Brown,Soylent Partners,Docking Station,Hardware,189,1,0.15,136.08,Pending
SO-10598,2025-01-09,East,Daniel Park,Oscorp Industries,Antivirus 1y,Software,49,3,0.0,14.7,Closed Won
SO-10883,2025-01-09,West,Hannah Cohen,Weyland Industries,Design Suite,Software,599,3,0.2,179.7,Refunded
SO-11076,2025-01-09,East,Amaya Suzuki,Soylent Group,Project Tracker,Software,129,1,0.05,38.7,Pending
SO-11408,2025-01-09,North,Liam O'Connor,Massive Dynamic GmbH,Onsite Training,Services,1500,2,0.0,600.0,Pending
SO-11448,2025-01-09,East,Sofia Lindqvist,Massive Dynamic Corp,Desktop Mini,Hardware,899,3,0.05,647.28,Closed Won
SO-11552,2025-01-10,West,Carlos Mendes,Massive Dynamic Group,"Monitor 27""",Hardware,329,2,0.05,236.88,Cancelled
SO-10629,2025-01-11,East,Sofia Lindqvist,Cyberdyne Group,Webcam HD,Accessories,89,1,0.0,48.95,Closed Won
SO-11730,2025-01-11,Central,Olivia Brown,Weyland GmbH,VPN 1y,Software,69,3,0.1,20.7,Closed Won
SO-10846,2025-01-12,North,Anna Becker,Gringotts LLC,Headset Pro,Accessories,149,2,0.15,81.95,Closed Won
SO-10887,2025-01-12,North,Priya Sharma,Tyrell GmbH,Onsite Training,Services,1500,2,0.0,600.0,Closed Won
SO-10969,2025-01-12,West,Hannah Cohen,Vandelay LLC,Setup Service,Services,249,1,0.0,99.6,Cancelled
SO-11220,2025-01-12,North,Liam O'Connor,Initech Industries,Premium Support,Services,899,8,0.05,359.6,Closed Won
SO-10052,2025-01-14,West,Hannah Cohen,Umbrella Corp,Headset Pro,Accessories,149,1,0.05,81.95,Closed Won
SO-10668,2025-01-15,North,Priya Sharma,Acme Industries,Premium Support,Services,899,1,0.2,359.6,Closed Won
SO-11462,2025-01-15,Central,Eva Schmidt,Initech Group,Office Suite,Software,199,5,0.0,59.7,Pending
SO-10624,2025-01-16,East,Daniel Park,Gringotts GmbH,USB-C Hub,Accessories,59,1,0.0,32.45,Pending
SO-11180,2025-01-16,South,Tom Nguyen,Pied Piper Holdings,VPN 1y,Software,69,1,0.0,20.7,Closed Won
SO-10877,2025-01-17,South,Tom Nguyen,Wayne Holdings,Onsite Training,Services,1500,2,0.1,600.0,Closed Won
SO-11117,2025-01-17,Central,Ravi Patel,Wonka Industries,USB-C Hub,Accessories,59,2,0.0,32.45,Closed Won
SO-11228,2025-01-17,North,Anna Becker,Weyland Holdings,Project Tracker,Software,129,1,0.0,38.7,Closed Won
SO-11671,2025-01-17,Central,Ravi Patel,Globex LLC,"Monitor 32""",Hardware,549,5,0.1,395.28,Cancelled
SO-10561,2025-01-18,West,Carlos Mendes,Black Mesa Ltd,Project Tracker,Software,129,1,0.0,38.7,Closed Won
SO-10632,2025-01-18,North,Anna Becker,Tyrell LLC,"Monitor 32""",Hardware,549,1,0.0,395.28,Closed Won
SO-10694,2025-01-18,South,Tom Nguyen,Rekall Ltd,Design Suite,Software,599,1,0.0,179.7,Closed Won
SO-10900,2025-01-19,North,Anna Becker,Gringotts Corp,Webcam HD,Accessories,89,1,0.05,48.95,Pending
SO-11712,2025-01-19,East,Sofia Lindqvist,Soylent Industries,Premium Support,Services,899,1,0.1,359.6,Closed Won
SO-10124,2025-01-20,East,Sofia Lindqvist,Globex Holdings,Setup Service,Services,249,3,0.0,99.6,Closed Won
SO-10570,2025-01-20,East,Amaya Suzuki,Black Mesa Ltd,Antivirus 1y,Software,49,1,0.15,14.7,Cancelled
SO-10769,2025-01-20,South,Tom Nguyen,Tyrell GmbH,Project Tracker,Software,129,1,0.0,38.7,Closed Won
SO-10914,2025-01-20,Central,Olivia Brown,Rekall Group,Wireless Mouse,Accessories,39,8,0.0,21.45,Pending
SO-11581,2025-01-20,North,Liam O'Connor,Soylent Holdings,Project Tracker,Software,129,1,0.0,38.7,Closed Won
SO-11706,2025-01-20,East,Daniel Park,Rekall Holdings,Data Migration,Services,1200,2,0.2,480.0,Refunded
SO-10723,2025-01-21,East,Sofia Lindqvist,Globex GmbH,Antivirus 1y,Software,49,4,0.1,14.7,Refunded
SO-10907,2025-01-21,West,Hannah Cohen,Soylent Group,Premium Support,Services,899,1,0.0,359.6,Closed Won
SO-10436,2025-01-22,South,Tom Nguyen,Gringotts LLC,Onsite Training,Services,1500,1,0.0,600.0,Closed Won
SO-10762,2025-01-23,South,Yara Haddad,Gringotts Partners,Antivirus 1y,Software,49,4,0.05,14.7,Pending
SO-11758,2025-01-23,West,Jin Wei,Oscorp Industries,Onsite Training,Services,1500,4,0.0,600.0,Pending
SO-10037,2025-01-24,North,Priya Sharma,Acme Partners,Mechanical Keyboard,Accessories,119,1,0.0,65.45,Closed Won
SO-10557,2025-01-24,North,Priya Sharma,Vandelay Corp,USB-C Hub,Accessories,59,3,0.0,32.45,Closed Won
SO-10838,2025-01-24,East,Amaya Suzuki,Wonka Partners,Premium Support,Services,899,5,0.1,359.6,Closed Won
SO-11701,2025-01-24,South,Marco Rossi,Globex Corp,Data Migration,Services,1200,4,0.0,480.0,Pending
SO-11416,2025-01-25,East,Sofia Lindqvist,Globex Holdings,Laptop Pro 16,Hardware,1899,3,0.05,1367.28,Closed Won
SO-11667,2025-01-25,South,Marco Rossi,Aperture GmbH,Office Suite,Software,199,2,0.0,59.7,Closed Won
SO-11971,2025-01-25,South,Marco Rossi,Stark Holdings,Headset Pro,Accessories,149,2,0.0,81.95,Closed Won
SO-10353,2025-01-26,South,Marco Rossi,Globex GmbH,Antivirus 1y,Software,49,2,0.15,14.7,Closed Won
SO-11354,2025-01-26,Central,Ravi Patel,Rekall Partners,Onsite Training,Services,1500,4,0.0,600.0,Pending
SO-11364,2025-01-26,North,Liam O'Connor,Acme LLC,Data Migration,Services,1200,2,0.0,480.0,Closed Won
SO-11442,2025-01-26,West,Jin Wei,Rekall Ltd,Design Suite,Software,599,1,0.0,179.7,Closed Won
SO-11974,2025-01-26,East,Sofia Lindqvist,Vandelay Industries,Laptop Pro 16,Hardware,1899,2,0.0,1367.28,Closed Won
SO-10797,2025-01-27,North,Liam O'Connor,Massive Dynamic Corp,Premium Support,Services,899,8,0.0,359.6,Closed Won
SO-10968,2025-01-27,Central,Ravi Patel,Initech Group,Wireless Mouse,Accessories,39,1,0.0,21.45,Closed Won
SO-10114,2025-01-28,Central,Ravi Patel,Umbrella Holdings,Onsite Training,Services,1500,8,0.05,600.0,Pending
SO-10857,2025-01-28,South,Marco Rossi,Gringotts GmbH,Laptop Pro 14,Hardware,1299,3,0.1,935.28,Closed Won
SO-11853,2025-01-28,Central,Olivia Brown,Black Mesa Holdings,VPN 1y,Software,69,4,0.0,20.7,Closed Won
SO-11856,2025-01-28,South,Yara Haddad,Soylent Holdings,Design Suite,Software,599,1,0.2,179.7,Closed Won
SO-11521,2025-01-29,West,Hannah Cohen,Tyrell Holdings,Docking Station,Hardware,189,1,0.05,136.08,Closed Won
SO-10014,2025-01-30,South,Marco Rossi,Black Mesa LLC,Webcam HD,Accessories,89,15,0.0,48.95,Closed Won
SO-10351,2025-01-30,East,Amaya Suzuki,Gringotts LLC,Laptop Pro 16,Hardware,1899,3,0.05,1367.28,Refunded
SO-10820,2025-01-30,West,Jin Wei,Hooli GmbH,Office Suite,Software,199,10,0.0,59.7,Closed Won
SO-11057,2025-01-30,Central,Eva Schmidt,Oscorp Group,"Monitor 27""",Hardware,329,2,0.2,236.88,Pending
SO-10259,2025-01-31,South,Marco Rossi,Oscorp Group,Onsite Training,Services,1500,1,0.05,600.0,Cancelled
SO-11320,2025-01-31,South,Yara Haddad,Weyland GmbH,Webcam HD,Accessories,89,1,0.15,48.95,Closed Won
SO-10415,2025-02-01,South,Marco Rossi,Pied Piper Group,Docking Station,Hardware,189,2,0.05,136.08,Pending
SO-11325,2025-02-01,West,Carlos Mendes,Umbrella Holdings,Laptop Pro 14,Hardware,1299,1,0.1,935.28,Closed Won
SO-11477,2025-02-01,South,Marco Rossi,Black Mesa Ltd,"Monitor 32""",Hardware,549,1,0.0,395.28,Closed Won
SO-11781,2025-02-01,North,Liam O'Connor,Globex GmbH,Desktop Mini,Hardware,899,4,0.0,647.28,Closed Won
SO-11793,2025-02-01,West,Jin Wei,Tyrell Holdings,Design Suite,Software,599,3,0.05,179.7,Closed Won
SO-11956,2025-02-02,Central,Eva Schmidt,Massive Dynamic Ltd,"Monitor 27""",Hardware,329,25,0.0,236.88,Closed Won
SO-10072,2025-02-03,Central,Ravi Patel,Umbrella Holdings,VPN 1y,Software,69,8,0.2,20.7,Closed Won
SO-11277,2025-02-03,Central,Ravi Patel,Aperture Group,Project Tracker,Software,129,1,0.0,38.7,Closed Won
SO-11841,2025-02-03,North,Priya Sharma,Soylent Holdings,VPN 1y,Software,69,1,0.05,20.7,Closed Won
SO-11296,2025-02-04,North,Priya Sharma,Umbrella GmbH,Design Suite,Software,599,8,0.1,179.7,Closed Won
SO-11512,2025-02-04,Central,Ravi Patel,Rekall Group,Setup Service,Services,249,2,0.0,99.6,Closed Won
SO-11997,2025-02-04,Central,Ravi Patel,Initech Group,Headset Pro,Accessories,149,1,0.15,81.95,Closed Won
SO-10544,2025-02-05,West,Jin Wei,Globex Holdings,Docking Station,Hardware,189,4,0.05,136.08,Closed Won
SO-10654,2025-02-05,North,Liam O'Connor,Cyberdyne Group,VPN 1y,Software,69,1,0.0,20.7,Pending
SO-10970,2025-02-05,North,Priya Sharma,Soylent Industries,Project Tracker,Software,129,1,0.0,38.7,Closed Won
SO-11125,2025-02-05,North,Priya Sharma,Stark Holdings,Desktop Mini,Hardware,899,10,0.05,647.28,Pending
SO-11282,2025-02-05,West,Carlos Mendes,Gringotts Partners,Antivirus 1y,Software,49,1,0.1,14.7,Refunded
SO-10256,2025-02-06,South,Marco Rossi,Massive Dynamic Ltd,Onsite Training,Services,1500,1,0.0,600.0,Cancelled
SO-10300,2025-02-06,North,Priya Sharma,Initech Industries,Premium Support,Services,899,15,0.05,359.6,Refunded
SO-10565,2025-02-06,West,Hannah Cohen,Wonka Partners,Data Migration,Services,1200,25,0.0,480.0,Pending
SO-11111,2025-02-07,North,Liam O'Connor,Black Mesa Group,Docking Station,Hardware,189,1,0.0,136.08,Closed Won
SO-10437,2025-02-09,South,Yara Haddad,Black Mesa Corp,Data Migration,Services,1200,2,0.1,480.0,Closed Won
SO-11262,2025-02-09,Central,Eva Schmidt,Wonka Ltd,Desktop Mini,Hardware,899,1,0.0,647.28,Closed Won
SO-11858,2025-02-09,West,Jin Wei,Massive Dynamic Corp,Antivirus 1y,Software,49,25,0.05,14.7,Closed Won
SO-10734,2025-02-10,West,Carlos Mendes,Umbrella Holdings,Mechanical Keyboard,Accessories,119,2,0.0,65.45,Closed Won
SO-11294,2025-02-10,East,Daniel Park,Rekall Holdings,Laptop Pro 14,Hardware,1299,4,0.15,935.28,Closed Won
SO-10289,2025-02-11,North,Priya Sharma,Gringotts Corp,Onsite Training,Services,1500,2,0.0,600.0,Closed Won
SO-10675,2025-02-11,South,Marco Rossi,Acme Industries,Onsite Training,Services,1500,10,0.0,600.0,Closed Won
SO-10906,2025-02-11,SOUTH,Tom Nguyen,Rekall Holdings,Laptop Pro 16,Hardware,1899,8,0.05,1367.28,Closed Won
SO-11166,2025-02-11,North,Anna Becker,Wayne Corp,Desktop Mini,Hardware,899,3,0.2,647.28,Closed Won
SO-11899,2025-02-11,Central,Olivia Brown,Wonka Group,Wireless Mouse,Accessories,39,1,0.0,21.45,Closed Won
SO-10301,2025-02-12,North,Priya Sharma,Umbrella Corp,USB-C Hub,Accessories,59,10,0.0,32.45,Refunded
SO-10594,2025-02-12,East,Daniel Park,Wonka GmbH,Wireless Mouse,Accessories,39,2,0.0,21.45,Closed Won
SO-11449,2025-02-12,West,Carlos Mendes,Wonka LLC,Docking Station,Hardware,189,1,0.0,136.08,Closed Won
SO-11463,2025-02-12,South,Yara Haddad,Rekall Corp,Design Suite,Software,599,1,0.05,179.7,Closed Won
SO-11683,2025-02-12,Central,Olivia Brown,Initech Ltd,Headset Pro,Accessories,149,1,0.15,81.95,Closed Won
SO-11838,2025-02-12,North,Priya Sharma,Pied Piper Holdings,Project Tracker,Software,129,4,0.1,38.7,Closed Won
SO-11998,2025-02-12,East,Sofia Lindqvist,Rekall Group,Setup Service,Services,249,3,0.2,99.6,Cancelled
SO-10117,2025-02-13,South,Marco Rossi,Soylent Partners,"Monitor 27""",Hardware,329,1,0.0,236.88,Pending
SO-10858,2025-02-13,South,Marco Rossi,Stark Holdings,Laptop Pro 16,Hardware,1899,1,0.0,1367.28,Closed Won
SO-11457,2025-02-13,West,Jin Wei,Gringotts Corp,"Monitor 27""",Hardware,329,4,0.0,236.88,Pending
SO-11967,2025-02-13,West,Jin Wei,Acme LLC,Wireless Mouse,Accessories,39,2,0.0,21.45,Refunded
SO-11533,2025-02-14,South,Tom Nguyen,Gringotts LLC,Setup Service,Services,249,1,0.0,99.6,Closed Won
SO-10050,2025-02-15,South,Tom Nguyen,Soylent Holdings,Office Suite,Software,199,2,0.15,59.7,Closed Won
SO-10376,2025-02-15,Central,Olivia Brown,Weyland GmbH,"Monitor 27""",Hardware,329,4,0.0,236.88,Closed Won
SO-10744,2025-02-15,Central,Ravi Patel,Massive Dynamic Industries,Data Migration,Services,1200,5,0.0,480.0,Closed Won
SO-10956,2025-02-15,South,Yara Haddad,Oscorp GmbH,Setup Service,Services,249,1,0.05,99.6,Closed Won
SO-11236,2025-02-15,Central,Ravi Patel,Massive Dynamic LLC,Antivirus 1y,Software,49,8,0.0,14.7,Closed Won
SO-11885,2025-02-15,North,Anna Becker,Acme Industries,Laptop Pro 16,Hardware,1899,3,0.05,1367.28,Pending
SO-10572,2025-02-16,East,Sofia Lindqvist,Wayne Holdings,Office Suite,Software,199,2,0.0,59.7,Closed Won
SO-10004,2025-02-17,South,Marco Rossi,Aperture GmbH,USB-C Hub,Accessories,59,8,0.0,32.45,Pending
SO-11021,2025-02-17,West,Carlos Mendes,Hooli GmbH,Setup Service,Services,249,1,0.0,99.6,Closed Won
SO-11927,2025-02-17,East,Sofia Lindqvist,Stark Industries,"Monitor 27""",Hardware,329,10,0.0,236.88,Pending
SO-10773,2025-02-18,South,Marco Rossi,Soylent Holdings,Webcam HD,Accessories,89,2,0.0,48.95,Closed Won
SO-11979,2025-02-18,East,Daniel Park,Aperture Corp,Headset Pro,Accessories,149,1,0.05,81.95,Cancelled
SO-11983,2025-02-18,North,Priya Sharma,Oscorp Industries,Laptop Pro 14,Hardware,1299,4,0.15,935.28,Closed Won
SO-10360,2025-02-19,South,Yara Haddad,Oscorp Group,VPN 1y,Software,69,1,0.1,20.7,Closed Won
SO-11033,2025-02-19,Central,Olivia Brown,Acme Industries,Project Tracker,Software,129,1,0.0,38.7,Closed Won
SO-10200,2025-02-20,North,Liam O'Connor,Gringotts Partners,"Monitor 27""",Hardware,329,10,0.0,236.88,Closed Won
SO-10243,2025-02-20,West,Jin Wei,Pied Piper LLC,Laptop Pro 14,Hardware,1299,8,0.1,935.28,Closed Won
SO-11980,2025-02-20,South,Marco Rossi,Rekall Holdings,Setup Service,Services,249,4,0.0,99.6,Closed Won
SO-10832,2025-02-21,East,Amaya Suzuki,Rekall Corp,Data Migration,Services,1200,1,0.05,480.0,Closed Won
SO-11986,2025-02-21,North,Priya Sharma,Globex GmbH,Antivirus 1y,Software,49,8,0.0,14.7,Closed Won
SO-10421,2025-02-22,East,Sofia Lindqvist,Wonka Ltd,Setup Service,Services,249,2,0.1,99.6,Closed Won
SO-10945,2025-02-23,Central,Olivia Brown,Rekall Holdings,Headset Pro,Accessories,149,2,0.0,81.95,Closed Won
SO-11577,2025-02-23,South,Tom Nguyen,Umbrella Corp,Onsite Training,Services,1500,4,0.0,600.0,Closed Won
SO-11604,2025-02-23,North,Priya Sharma,Black Mesa Group,Premium Support,Services,899,1,0.0,359.6,Refunded
SO-10155,2025-02-24,Central,Eva Schmidt,Wonka Ltd,Office Suite,Software,199,1,0.0,59.7,Closed Won
SO-10531,2025-02-24,North,Liam O'Connor,Tyrell LLC,Onsite Training,Services,1500,2,0.0,600.0,Closed Won
SO-11584,2025-02-24,West,Jin Wei,Pied Piper Holdings,"Monitor 32""",Hardware,549,3,0.0,395.28,Closed Won
SO-11645,2025-02-24,North,Anna Becker,Globex Group,Headset Pro,Accessories,149,1,0.1,81.95,Closed Won
SO-11676,2025-02-24,East,Daniel Park,Rekall Corp,Antivirus 1y,Software,49,2,0.0,14.7,Closed Won
SO-10383,2025-02-25,West,Jin Wei,Wonka Partners,Data Migration,Services,1200,4,0.0,480.0,Closed Won
SO-11565,2025-02-25,West,Jin Wei,Acme Industries,Webcam HD,Accessories,89,3,0.0,48.95,Closed Won
SO-11610,2025-02-25,East,Amaya Suzuki,Vandelay Industries,Design Suite,Software,599,1,0.0,179.7,Closed Won
SO-10238,2025-02-27,North,Liam O'Connor,Aperture Partners,Design Suite,Software,599,2,0.0,179.7,Closed Won
SO-11120,2025-02-27,North,Anna Becker,Gringotts Holdings,Headset Pro,Accessories,149,5,0.05,81.95,Closed Won
SO-11295,2025-02-27,North,Liam O'Connor,Tyrell Partners,Webcam HD,Accessories,89,2,0.0,48.95,Closed Won
SO-11456,2025-02-27,Central,Eva Schmidt,Wonka Group,Office Suite,Software,199,1,0.0,59.7,Closed Won
SO-11256,2025-02-28,West,Carlos Mendes,Oscorp GmbH,Onsite Training,Services,1500,3,0.0,600.0,Cancelled
SO-11005,2025-03-02,South,Marco Rossi,Pied Piper Holdings,Office Suite,Software,199,1,0.0,59.7,Closed Won
SO-10192,2025-03-03,West,Jin Wei,Gringotts Corp,VPN 1y,Software,69,3,0.1,20.7,Pending
SO-10227,2025-03-03,South,Tom Nguyen,Soylent Partners,Antivirus 1y,Software,49,2,0.1,14.7,Pending
SO-10257,2025-03-03,Central,Eva Schmidt,Aperture Partners,Setup Service,Services,249,25,0.2,99.6,Cancelled
SO-11242,2025-03-03,North,Liam O'Connor,Wonka Partners,Antivirus 1y,Software,49,2,0.2,14.7,Closed Won
SO-10077,2025-03-04,West,Jin Wei,Weyland Industries,Data Migration,Services,1200,1,0.05,480.0,Cancelled
SO-10910,2025-03-04,Central,Olivia Brown,Gringotts LLC,Design Suite,Software,599,2,0.0,179.7,Closed Won
SO-10242,2025-03-05,South,Marco Rossi,Tyrell GmbH,Onsite Training,Services,1500,2,0.1,600.0,Closed Won
SO-11260,2025-03-05,South,Marco Rossi,Stark Corp,Data Migration,Services,1200,3,0.1,480.0,Closed Won
SO-11497,2025-03-05,Central,Olivia Brown,Initech Group,VPN 1y,Software,69,10,0.0,20.7,Cancelled
SO-11767,2025-03-05,South,Tom Nguyen,Massive Dynamic Group,Design Suite,Software,599,4,0.1,179.7,Pending
SO-10073,2025-03-06,West,Jin Wei,Acme Industries,Laptop Pro 14,Hardware,1299,4,0.0,935.28,Closed Won
SO-10660,2025-03-06,East,Amaya Suzuki,Aperture Corp,USB-C Hub,Accessories,59,2,0.1,32.45,Cancelled
SO-10925,2025-03-06,Central,Ravi Patel,Weyland Holdings,Docking Station,Hardware,189,5,0.0,136.08,Closed Won
SO-11400,2025-03-06,East,Amaya Suzuki,Black Mesa LLC,Data Migration,Services,1200,1,0.2,480.0,Closed Won
SO-11561,2025-03-06,East,Sofia Lindqvist,Massive Dynamic Ltd,Data Migration,Services,1200,10,0.05,480.0,Closed Won
SO-10497,2025-03-07,East,Daniel Park,Weyland Holdings,"Monitor 32""",Hardware,549,3,0.0,395.28,Closed Won
SO-10681,2025-03-07,East,Sofia Lindqvist,Umbrella GmbH,Mechanical Keyboard,Accessories,119,2,0.0,65.45,Closed Won
SO-11062,2025-03-07,South,Yara Haddad,Tyrell Partners,Desktop Mini,Hardware,899,5,0.0,647.28,Closed Won
SO-11299,2025-03-07,Central,Ravi Patel,Acme Ltd,Setup Service,Services,249,4,0.0,99.6,Cancelled
SO-11657,2025-03-07,South,Tom Nguyen,Globex LLC,Project Tracker,Software,129,3,0.0,38.7,Closed Won
SO-11763,2025-03-07,East,Daniel Park,Wonka Group,Premium Support,Services,899,1,0.0,359.6,Closed Won
SO-10962,2025-03-08,South,Tom Nguyen,Rekall Partners,Webcam HD,Accessories,89,15,0.05,48.95,Closed Won
SO-11078,2025-03-08,West,Jin Wei,Rekall Partners,Setup Service,Services,249,4,0.1,99.6,Refunded
SO-11079,2025-03-08,West,Hannah Cohen,Vandelay Industries,Docking Station,Hardware,189,5,0.15,136.08,Pending
